G文件,环网柜序号,矩形框XML ID,环网柜名称,环网柜类型,类型识别来源,图内文字类型,devref类型,类型交叉校验,柜型校验状态,柜型交叉校验说明,是否智能,智能标识,状态,说明,数据库记录数,数据库是否唯一,环网柜ID,G图设备数,数据库唯一匹配设备数,环网柜设备是否完整,已正确关联设备数,未关联设备数,关联错误设备数,RMU可关联,RMU级关联阻断原因,设备级阻断原因,G图元匹配问题,数据库匹配问题
JED-NTH-ABH.sln.pic.g,1,2000084,33404,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625960,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,2,2000046,33388,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578497,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,3,2000628,33416,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578505,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,4,2000334,33415,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625963,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,5,2000040,24704,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625910,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,6,2000087,17483,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625899,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,7,2000118,21198,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625902,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,8,2000047,22545,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625905,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,9,2000632,40461,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625986,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,10,2000578,34661,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,"SMART, SMR",PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625968,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,11,2000606,40130,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625985,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,12,2000671,18944,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578437,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,13,2000014,34716,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578441,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,14,2000620,42768,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625990,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,15,2000543,33345,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625950,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,16,2001295,34802,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625969,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,17,2001426,29802,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578349,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,18,2000048,10689,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,"SMART, SMR",PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625890,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,19,2000535,29796,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578344,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,20,2000043,43223,3L,TEXT_YQ,3L,3L,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625991,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,21,2000027,26727,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625918,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,22,2000872,26371,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625916,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,23,2000720,19020,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578237,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,24,2002445,33304,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578261,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,25,2002446,26802,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625920,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,26,2000618,8664,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578232,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,27,2000658,33417,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578506,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,28,2000366,33414,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578503,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,29,2000815,33346,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625951,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,30,2000115,33395,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578498,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,31,2000186,32979,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578288,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,32,2000072,25257,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578386,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,33,2000120,15953,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625891,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,34,2000665,33039,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578355,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,35,2000689,26600,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625917,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,36,2002466,36643,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625974,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,37,2000109,22521,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578221,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,38,2000546,34002,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578226,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,39,2001457,40182,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578364,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,40,2001327,42445,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578366,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,41,2000736,35551,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578442,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,42,2000637,40129,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578448,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,43,2000650,42767,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578471,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,44,2000610,33342,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578494,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,45,2000566,32545,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578352,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,46,2000080,31241,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,"SMART, SMR",PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625945,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,47,2000127,30831,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625932,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,48,2002459,40423,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578342,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,49,2000070,28920,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625923,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,50,2000332,21453,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578251,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,51,2000396,33413,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578502,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,52,2000868,30825,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625930,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,53,2000691,33419,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625964,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,54,2002476,33403,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578499,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,55,2000756,19019,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578236,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,56,2000881,26590,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578253,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,57,2000916,33347,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578476,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,58,2000721,36105,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578264,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,59,2000315,25683,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,"SMART, SMR",PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625913,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,60,2000830,30866,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578332,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,61,2001383,33371,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578489,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,62,2001318,33374,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578491,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,63,2000081,36645,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578444,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,64,2000696,39364,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578362,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,65,2000155,8723,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578250,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,66,2000593,38111,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578243,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,67,2000106,25185,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578385,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,68,2001358,33888,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578358,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,69,2000484,16782,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578218,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,70,2000079,40597,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,"SMART, SMR",PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625989,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,71,2000597,33139,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578356,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,72,2000574,40123,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625984,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,73,2000657,26337,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625914,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,74,2001003,43451,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625994,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,75,2000640,33341,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578493,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,76,2000111,33493,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578283,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,77,2000428,33411,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578501,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,78,2000722,33420,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578508,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,79,2000441,30869,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625938,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,80,2000363,29245,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578259,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,81,2000327,30881,3L1T,TEXT_YQ,3L1T,3L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625940,9,9,YES,9,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,82,2002450,30910,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578318,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,83,2002448,30903,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578316,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,84,2002449,30842,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578298,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,85,2000178,33402,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625959,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,86,2000103,27873,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578257,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,87,2000799,30852,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578329,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,88,2000786,26877,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMR,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625921,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,89,2000985,33370,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625956,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,90,2002447,13314,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578284,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,91,2000787,19917,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625993,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,92,2000752,38492,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578269,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,93,2000727,29801,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578348,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,94,2002475,33372,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,"SMART, SMR",PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625957,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,95,2001348,33361,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578480,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,96,2001389,39418,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578363,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,97,2000187,16934,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,SMART,SMART,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570625894,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,98,2000562,20574,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578238,7,7,YES,7,0,0,YES,,,,
JED-NTH-ABH.sln.pic.g,99,2002467,36644,2L1T,TEXT_YQ,2L1T,2L1T,YES,PASS,,NORMAL,,PASS,RMU_MODEL_DATA_VALID,1,YES,3800193660570578443,7,7,YES,7,0,0,YES,,,,
